run_id,task,note,files_read,input_size_bytes,shuffle_read_bytes,shuffle_write_bytes,timestamp
ingest_plan,ingest_plan,ingest operational tables,8,109,0,59,2025-10-27T18:36:35.427734
ingest_plan,ingest_plan,ingest operational tables,0,0,59,0,2025-10-27T18:36:35.427737
ingest_plan,ingest_plan,ingest operational tables,0,0,0,0,2025-10-27T18:36:35.427739
ingest_plan,ingest_plan,ingest operational tables,24,1289,0,59,2025-10-27T18:36:35.427741
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032256
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032274
fact_join,fact_join,build fact_sales with SKs,638,12558,0,59,2025-10-27T18:36:57.032277
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032299
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032310
fact_join,fact_join,build fact_sales with SKs,220,6005,0,59,2025-10-27T18:36:57.032313
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032316
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032318
fact_join,fact_join,build fact_sales with SKs,60,1560,0,59,2025-10-27T18:36:57.032322
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032324
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032327
fact_join,fact_join,build fact_sales with SKs,9,153,0,59,2025-10-27T18:36:57.032329
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032347
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032350
fact_join,fact_join,build fact_sales with SKs,8,109,0,59,2025-10-27T18:36:57.032352
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032358
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032362
fact_join,fact_join,build fact_sales with SKs,24,1289,0,59,2025-10-27T18:36:57.032365
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032367
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032370
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032373
fact_join,fact_join,build fact_sales with SKs,0,0,4981,59,2025-10-27T18:36:57.032376
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032378
fact_join,fact_join,build fact_sales with SKs,638,12558,0,4981,2025-10-27T18:36:57.032381
fact_join,fact_join,build fact_sales with SKs,220,6005,0,0,2025-10-27T18:36:57.032382
fact_join,fact_join,build fact_sales with SKs,60,1560,0,0,2025-10-27T18:36:57.032384
fact_join,fact_join,build fact_sales with SKs,0,0,59,0,2025-10-27T18:36:57.032385
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032387
fact_join,fact_join,build fact_sales with SKs,0,0,0,0,2025-10-27T18:36:57.032388
