run_id,task,note,files_read,input_size_bytes,shuffle_read_bytes,shuffle_write_bytes,timestamp
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846718
topN_rdd,,2,184752,0,560,2025-10-27T17:38:12.846719
topN_rdd,,0,0,2935,0,2025-10-27T17:38:12.846720
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846722
topN_rdd,,2,184752,0,2935,2025-10-27T17:38:12.846724
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846725
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846726
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846728
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846729
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846731
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846732
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846734
topN_rdd,,0,0,59,0,2025-10-27T17:38:12.846736
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846737
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846739
topN_rdd,,0,0,560,59,2025-10-27T17:38:12.846741
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846742
topN_rdd,,2,184752,0,560,2025-10-27T17:38:12.846744
topN_rdd,,0,0,59,0,2025-10-27T17:38:12.846745
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846747
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846748
topN_rdd,,0,0,560,59,2025-10-27T17:38:12.846750
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846751
topN_rdd,,2,184752,0,560,2025-10-27T17:38:12.846752
topN_rdd,,0,0,2935,0,2025-10-27T17:38:12.846754
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846755
topN_rdd,,2,184752,0,2935,2025-10-27T17:38:12.846757
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846758
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846759
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846761
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846763
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846764
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846766
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846767
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846768
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846769
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846771
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846772
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846774
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846775
topN_rdd,,2,184752,0,762,2025-10-27T17:38:12.846777
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846778
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846780
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846797
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846799
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846802
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846804
topN_rdd,,2,184752,0,762,2025-10-27T17:38:12.846808
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846810
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846812
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846815
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846818
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846820
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846824
topN_rdd,,2,184752,0,762,2025-10-27T17:38:12.846826
topN_rdd,,0,0,59,0,2025-10-27T17:38:12.846841
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846843
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846859
topN_rdd,,0,0,560,59,2025-10-27T17:38:12.846860
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846862
topN_rdd,,2,184752,0,560,2025-10-27T17:38:12.846864
topN_rdd,,0,0,59,0,2025-10-27T17:38:12.846865
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846867
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846868
topN_rdd,,0,0,560,59,2025-10-27T17:38:12.846870
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846871
topN_rdd,,2,184752,0,560,2025-10-27T17:38:12.846872
topN_rdd,,0,0,2935,0,2025-10-27T17:38:12.846874
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846876
topN_rdd,,2,184752,0,2935,2025-10-27T17:38:12.846877
topN_rdd,,0,0,2935,0,2025-10-27T17:38:12.846879
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846881
topN_rdd,,2,184752,0,2935,2025-10-27T17:38:12.846882
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846884
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846885
topN_rdd,,0,0,353,0,2025-10-27T17:38:12.846887
topN_rdd,,0,0,762,676,2025-10-27T17:38:12.846888
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846890
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846891
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846893
topN_rdd,,0,0,762,0,2025-10-27T17:38:12.846894
topN_rdd,,2,184752,0,762,2025-10-27T17:38:12.846896
topN_rdd,,1,82336,0,0,2025-10-27T17:38:12.846897
topN_rdd,,0,0,118,0,2025-10-27T17:38:12.846899
topN_rdd,,0,0,0,0,2025-10-27T17:38:12.846900
topN_rdd,,2,184752,0,118,2025-10-27T17:38:12.846902
topN_rdd,,2700,195287,0,0,2025-10-27T17:38:12.846904
topN_rdd,,1501,108404,0,0,2025-10-27T17:38:12.846905
topN_rdd,,1,65536,0,0,2025-10-27T17:38:12.846906
topN_rdd,,1201,86883,0,0,2025-10-27T17:38:12.846908
topN_rdd,,1,65536,0,0,2025-10-27T17:38:12.846909
topN_df,,0,0,2935,0,2025-10-27T17:38:13.008914
topN_df,,0,0,0,0,2025-10-27T17:38:13.008933
topN_df,,2,184752,0,2935,2025-10-27T17:38:13.008935
topN_df,,0,0,353,0,2025-10-27T17:38:13.008937
topN_df,,0,0,762,676,2025-10-27T17:38:13.008939
topN_df,,0,0,0,0,2025-10-27T17:38:13.008941
topN_df,,0,0,762,0,2025-10-27T17:38:13.008943
topN_df,,0,0,0,0,2025-10-27T17:38:13.008946
topN_df,,0,0,762,0,2025-10-27T17:38:13.008948
topN_df,,0,0,0,0,2025-10-27T17:38:13.008950
topN_df,,0,0,353,0,2025-10-27T17:38:13.008952
topN_df,,0,0,762,676,2025-10-27T17:38:13.008955
topN_df,,0,0,0,0,2025-10-27T17:38:13.008957
topN_df,,0,0,762,0,2025-10-27T17:38:13.008960
topN_df,,0,0,0,0,2025-10-27T17:38:13.008962
topN_df,,0,0,762,0,2025-10-27T17:38:13.008964
topN_df,,2,184752,0,762,2025-10-27T17:38:13.008967
topN_df,,0,0,59,0,2025-10-27T17:38:13.008970
topN_df,,0,0,0,0,2025-10-27T17:38:13.008972
topN_df,,0,0,0,0,2025-10-27T17:38:13.008974
topN_df,,0,0,560,59,2025-10-27T17:38:13.008976
topN_df,,0,0,0,0,2025-10-27T17:38:13.008978
topN_df,,2,184752,0,560,2025-10-27T17:38:13.008980
topN_df,,0,0,59,0,2025-10-27T17:38:13.008983
topN_df,,0,0,0,0,2025-10-27T17:38:13.008985
topN_df,,0,0,0,0,2025-10-27T17:38:13.008987
topN_df,,0,0,560,59,2025-10-27T17:38:13.008989
topN_df,,0,0,0,0,2025-10-27T17:38:13.008991
topN_df,,2,184752,0,560,2025-10-27T17:38:13.008993
topN_df,,0,0,2935,0,2025-10-27T17:38:13.008996
topN_df,,0,0,0,0,2025-10-27T17:38:13.008998
topN_df,,2,184752,0,2935,2025-10-27T17:38:13.009000
topN_df,,0,0,353,0,2025-10-27T17:38:13.009003
topN_df,,0,0,762,676,2025-10-27T17:38:13.009006
topN_df,,0,0,0,0,2025-10-27T17:38:13.009008
topN_df,,0,0,762,0,2025-10-27T17:38:13.009011
topN_df,,0,0,0,0,2025-10-27T17:38:13.009014
topN_df,,0,0,762,0,2025-10-27T17:38:13.009017
topN_df,,0,0,0,0,2025-10-27T17:38:13.009019
topN_df,,0,0,59,0,2025-10-27T17:38:13.009022
topN_df,,0,0,0,0,2025-10-27T17:38:13.009025
topN_df,,0,0,0,0,2025-10-27T17:38:13.009028
topN_df,,0,0,560,59,2025-10-27T17:38:13.009030
topN_df,,0,0,0,0,2025-10-27T17:38:13.009032
topN_df,,2,184752,0,560,2025-10-27T17:38:13.009034
topN_df,,0,0,59,0,2025-10-27T17:38:13.009037
topN_df,,0,0,0,0,2025-10-27T17:38:13.009039
topN_df,,0,0,0,0,2025-10-27T17:38:13.009041
topN_df,,0,0,560,59,2025-10-27T17:38:13.009044
topN_df,,0,0,0,0,2025-10-27T17:38:13.009046
topN_df,,2,184752,0,560,2025-10-27T17:38:13.009049
topN_df,,0,0,2935,0,2025-10-27T17:38:13.009051
topN_df,,0,0,0,0,2025-10-27T17:38:13.009054
topN_df,,2,184752,0,2935,2025-10-27T17:38:13.009057
topN_df,,0,0,353,0,2025-10-27T17:38:13.009059
topN_df,,0,0,762,676,2025-10-27T17:38:13.009061
topN_df,,0,0,0,0,2025-10-27T17:38:13.009063
topN_df,,0,0,762,0,2025-10-27T17:38:13.009066
topN_df,,0,0,0,0,2025-10-27T17:38:13.009068
topN_df,,0,0,762,0,2025-10-27T17:38:13.009071
topN_df,,0,0,0,0,2025-10-27T17:38:13.009073
topN_df,,0,0,353,0,2025-10-27T17:38:13.009076
topN_df,,0,0,762,676,2025-10-27T17:38:13.009078
topN_df,,0,0,0,0,2025-10-27T17:38:13.009080
topN_df,,0,0,762,0,2025-10-27T17:38:13.009082
topN_df,,0,0,0,0,2025-10-27T17:38:13.009085
topN_df,,0,0,762,0,2025-10-27T17:38:13.009087
topN_df,,2,184752,0,762,2025-10-27T17:38:13.009089
topN_df,,0,0,353,0,2025-10-27T17:38:13.009091
topN_df,,0,0,762,676,2025-10-27T17:38:13.009093
topN_df,,0,0,0,0,2025-10-27T17:38:13.009096
topN_df,,0,0,762,0,2025-10-27T17:38:13.009099
topN_df,,0,0,0,0,2025-10-27T17:38:13.009101
topN_df,,0,0,762,0,2025-10-27T17:38:13.009104
topN_df,,2,184752,0,762,2025-10-27T17:38:13.009106
topN_df,,0,0,353,0,2025-10-27T17:38:13.009109
topN_df,,0,0,762,676,2025-10-27T17:38:13.009111
topN_df,,0,0,0,0,2025-10-27T17:38:13.009115
topN_df,,0,0,762,0,2025-10-27T17:38:13.009118
topN_df,,0,0,0,0,2025-10-27T17:38:13.009120
topN_df,,0,0,762,0,2025-10-27T17:38:13.009123
topN_df,,2,184752,0,762,2025-10-27T17:38:13.009125
topN_df,,0,0,59,0,2025-10-27T17:38:13.009128
topN_df,,0,0,0,0,2025-10-27T17:38:13.009130
topN_df,,0,0,0,0,2025-10-27T17:38:13.009133
topN_df,,0,0,560,59,2025-10-27T17:38:13.009135
topN_df,,0,0,0,0,2025-10-27T17:38:13.009138
topN_df,,2,184752,0,560,2025-10-27T17:38:13.009140
topN_df,,0,0,59,0,2025-10-27T17:38:13.009142
topN_df,,0,0,0,0,2025-10-27T17:38:13.009145
topN_df,,0,0,0,0,2025-10-27T17:38:13.009147
topN_df,,0,0,560,59,2025-10-27T17:38:13.009149
topN_df,,0,0,0,0,2025-10-27T17:38:13.009151
topN_df,,2,184752,0,560,2025-10-27T17:38:13.009154
topN_df,,0,0,2935,0,2025-10-27T17:38:13.009156
topN_df,,0,0,0,0,2025-10-27T17:38:13.009158
topN_df,,2,184752,0,2935,2025-10-27T17:38:13.009161
topN_df,,0,0,2935,0,2025-10-27T17:38:13.009163
topN_df,,0,0,0,0,2025-10-27T17:38:13.009166
topN_df,,2,184752,0,2935,2025-10-27T17:38:13.009168
topN_df,,0,0,762,0,2025-10-27T17:38:13.009170
topN_df,,0,0,0,0,2025-10-27T17:38:13.009172
topN_df,,0,0,353,0,2025-10-27T17:38:13.009175
topN_df,,0,0,762,676,2025-10-27T17:38:13.009177
topN_df,,0,0,0,0,2025-10-27T17:38:13.009180
topN_df,,0,0,762,0,2025-10-27T17:38:13.009183
topN_df,,0,0,0,0,2025-10-27T17:38:13.009185
topN_df,,0,0,762,0,2025-10-27T17:38:13.009188
topN_df,,2,184752,0,762,2025-10-27T17:38:13.009190
topN_df,,1,82336,0,0,2025-10-27T17:38:13.009193
topN_df,,0,0,118,0,2025-10-27T17:38:13.009195
topN_df,,0,0,0,0,2025-10-27T17:38:13.009197
topN_df,,2,184752,0,118,2025-10-27T17:38:13.009199
topN_df,,2700,195287,0,0,2025-10-27T17:38:13.009201
topN_df,,1501,108404,0,0,2025-10-27T17:38:13.009204
topN_df,,1,65536,0,0,2025-10-27T17:38:13.009206
topN_df,,1201,86883,0,0,2025-10-27T17:38:13.009208
topN_df,,1,65536,0,0,2025-10-27T17:38:13.009210
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145608
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145621
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145623
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145625
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145627
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145628
projection_all_cols,,0,0,2935,0,2025-10-27T17:38:13.145630
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145631
projection_all_cols,,2,184752,0,2935,2025-10-27T17:38:13.145633
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145635
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145636
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145638
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145639
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145641
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145643
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145644
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145646
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145647
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145649
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145650
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145652
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145653
projection_all_cols,,2,184752,0,762,2025-10-27T17:38:13.145655
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145656
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145657
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145659
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145660
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145662
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145663
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145665
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145666
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145668
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145669
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145671
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145672
projection_all_cols,,0,0,2935,0,2025-10-27T17:38:13.145674
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145675
projection_all_cols,,2,184752,0,2935,2025-10-27T17:38:13.145677
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145679
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145681
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145683
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145685
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145687
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145689
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145691
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145692
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145694
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145695
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145697
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145698
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145700
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145701
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145703
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145705
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145707
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145708
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145710
projection_all_cols,,0,0,2935,0,2025-10-27T17:38:13.145711
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145713
projection_all_cols,,2,184752,0,2935,2025-10-27T17:38:13.145715
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145716
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145718
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145719
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145721
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145723
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145725
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145727
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145728
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145730
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145732
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145733
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145735
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145736
projection_all_cols,,2,184752,0,762,2025-10-27T17:38:13.145738
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145740
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145741
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145743
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145745
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145747
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145749
projection_all_cols,,2,184752,0,762,2025-10-27T17:38:13.145751
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145752
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145754
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145755
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145757
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145758
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145760
projection_all_cols,,2,184752,0,762,2025-10-27T17:38:13.145761
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145763
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145764
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145766
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145767
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145769
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145786
projection_all_cols,,0,0,59,0,2025-10-27T17:38:13.145788
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145789
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145791
projection_all_cols,,0,0,560,59,2025-10-27T17:38:13.145793
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145794
projection_all_cols,,2,184752,0,560,2025-10-27T17:38:13.145796
projection_all_cols,,0,0,2935,0,2025-10-27T17:38:13.145797
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145799
projection_all_cols,,2,184752,0,2935,2025-10-27T17:38:13.145800
projection_all_cols,,0,0,2935,0,2025-10-27T17:38:13.145801
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145803
projection_all_cols,,2,184752,0,2935,2025-10-27T17:38:13.145804
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145806
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145807
projection_all_cols,,0,0,353,0,2025-10-27T17:38:13.145808
projection_all_cols,,0,0,762,676,2025-10-27T17:38:13.145810
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145812
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145813
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145814
projection_all_cols,,0,0,762,0,2025-10-27T17:38:13.145816
projection_all_cols,,2,184752,0,762,2025-10-27T17:38:13.145818
projection_all_cols,,1,82336,0,0,2025-10-27T17:38:13.145820
projection_all_cols,,0,0,118,0,2025-10-27T17:38:13.145821
projection_all_cols,,0,0,0,0,2025-10-27T17:38:13.145823
projection_all_cols,,2,184752,0,118,2025-10-27T17:38:13.145824
projection_all_cols,,2700,195287,0,0,2025-10-27T17:38:13.145825
projection_all_cols,,1501,108404,0,0,2025-10-27T17:38:13.145827
projection_all_cols,,1,65536,0,0,2025-10-27T17:38:13.145828
projection_all_cols,,1201,86883,0,0,2025-10-27T17:38:13.145830
projection_all_cols,,1,65536,0,0,2025-10-27T17:38:13.145831
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266014
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266029
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266031
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266032
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266034
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266036
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266037
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266040
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266042
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266043
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266045
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266047
projection_min_cols,,0,0,2935,0,2025-10-27T17:38:13.266048
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266050
projection_min_cols,,2,184752,0,2935,2025-10-27T17:38:13.266052
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266054
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266055
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266057
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266059
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266061
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266062
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266064
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266066
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266067
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266069
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266071
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266072
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266074
projection_min_cols,,2,184752,0,762,2025-10-27T17:38:13.266076
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266078
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266079
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266081
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266082
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266084
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266085
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266087
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266089
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266090
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266092
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266094
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266096
projection_min_cols,,0,0,2935,0,2025-10-27T17:38:13.266098
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266100
projection_min_cols,,2,184752,0,2935,2025-10-27T17:38:13.266101
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266103
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266119
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266121
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266122
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266124
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266126
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266128
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266130
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266131
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266133
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266135
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266136
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266138
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266140
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266142
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266144
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266145
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266147
projection_min_cols,,2,184752,0,560,2025-10-27T17:38:13.266149
projection_min_cols,,0,0,2935,0,2025-10-27T17:38:13.266151
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266152
projection_min_cols,,2,184752,0,2935,2025-10-27T17:38:13.266154
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266156
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266158
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266160
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266161
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266163
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266165
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266166
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266168
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266170
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266173
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266175
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266177
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266179
projection_min_cols,,2,184752,0,762,2025-10-27T17:38:13.266181
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266182
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266184
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266186
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266188
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266190
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266191
projection_min_cols,,2,184752,0,762,2025-10-27T17:38:13.266193
projection_min_cols,,0,0,353,0,2025-10-27T17:38:13.266194
projection_min_cols,,0,0,762,676,2025-10-27T17:38:13.266196
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266198
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266199
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266201
projection_min_cols,,0,0,762,0,2025-10-27T17:38:13.266202
projection_min_cols,,2,184752,0,762,2025-10-27T17:38:13.266204
projection_min_cols,,0,0,59,0,2025-10-27T17:38:13.266206
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266207
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266209
projection_min_cols,,0,0,560,59,2025-10-27T17:38:13.266210
projection_min_cols,,0,0,0,0,2025-10-27T17:38:13.266212
